layer_name,input,kv_cache,tp_size,latency(ns)
k_proj,12,0,4,1875
v_proj,12,0,4,1818
rope,12,0,4,28821
post_layernorm,12,0,4,24630
gate_proj,12,0,4,3409
up_proj,12,0,4,3352
act_fn,12,0,4,3720
final_layernorm,12,0,4,24601
o_proj,12,0,4,19559
down_proj,12,0,4,49825
lm_head,12,0,4,405161
embedding,13,0,4,10284
input_layernorm,13,0,4,24032
q_proj,13,0,4,2230
k_proj,13,0,4,1903
v_proj,13,0,4,1875
rope,13,0,4,28579
post_layernorm,13,0,4,24845
gate_proj,13,0,4,3437
up_proj,13,0,4,3409
act_fn,13,0,4,3948
final_layernorm,13,0,4,24714
o_proj,13,0,4,19800
down_proj,13,0,4,55683
lm_head,13,0,4,407000
embedding,14,0,4,10994
input_layernorm,14,0,4,24261
q_proj,14,0,4,2244
k_proj,14,0,4,1903
v_proj,14,0,4,1860
rope,14,0,4,28551
post_layernorm,14,0,4,24858
gate_proj,14,0,4,3494
up_proj,14,0,4,3465
act_fn,14,0,4,3750
final_layernorm,14,0,4,24743
o_proj,14,0,4,20042
down_proj,14,0,4,61543
lm_head,14,0,4,408838
embedding,15,0,4,11477
input_layernorm,15,0,4,24361
q_proj,15,0,4,2244
k_proj,15,0,4,1903
v_proj,15,0,4,1874
rope,15,0,4,28436
post_layernorm,15,0,4,25099
gate_proj,15,0,4,3522
up_proj,15,0,4,3494
act_fn,15,0,4,3820
final_layernorm,15,0,4,24984
o_proj,15,0,4,20283
down_proj,15,0,4,67401
lm_head,15,0,4,410677
embedding,16,0,4,12074
input_layernorm,16,0,4,28138
q_proj,16,0,4,2244
k_proj,16,0,4,1917
v_proj,16,0,4,1875
rope,16,0,4,28735
post_layernorm,16,0,4,28451
gate_proj,16,0,4,3578
up_proj,16,0,4,3522
act_fn,16,0,4,3863
final_layernorm,16,0,4,28452
lm_head,16,0,4,412516
o_proj,16,0,4,20525
down_proj,16,0,4,73260
embedding,17,0,4,3210
input_layernorm,17,0,4,27086
k_proj,17,0,4,15355
v_proj,17,0,4,14686
rope,17,0,4,28396
o_proj,17,0,4,20767
post_layernorm,17,0,4,27770
gate_proj,17,0,4,60767
up_proj,17,0,4,70085
act_fn,17,0,4,4062
down_proj,17,0,4,79119
final_layernorm,17,0,4,27699
lm_head,17,0,4,412603
q_proj,17,0,4,3741
embedding,18,0,4,3238
input_layernorm,18,0,4,27273
k_proj,18,0,4,15227
v_proj,18,0,4,14630
rope,18,0,4,28523
o_proj,18,0,4,20851
post_layernorm,18,0,4,27868
gate_proj,18,0,4,60539
up_proj,18,0,4,69773
act_fn,18,0,4,4133
down_proj,18,0,4,79347
final_layernorm,18,0,4,27812
lm_head,18,0,4,413966
q_proj,18,0,4,5238
embedding,19,0,4,3721
input_layernorm,19,0,4,27372
k_proj,19,0,4,15255
v_proj,19,0,4,14645
rope,19,0,4,28437
o_proj,19,0,4,20881
post_layernorm,19,0,4,28068
gate_proj,19,0,4,60667
up_proj,19,0,4,69829
act_fn,19,0,4,4147
down_proj,19,0,4,79432
final_layernorm,19,0,4,27883
lm_head,19,0,4,414080
q_proj,19,0,4,6735
embedding,20,0,4,3664
input_layernorm,20,0,4,27500
k_proj,20,0,4,15284
v_proj,20,0,4,14630
rope,20,0,4,28748
o_proj,20,0,4,20894
post_layernorm,20,0,4,27983
gate_proj,20,0,4,60525
up_proj,20,0,4,67146
act_fn,20,0,4,4119
down_proj,20,0,4,79460
final_layernorm,20,0,4,27927
lm_head,20,0,4,414904
q_proj,20,0,4,8233
embedding,21,0,4,3721
input_layernorm,21,0,4,27442
k_proj,21,0,4,15226
v_proj,21,0,4,14545
rope,21,0,4,28493
o_proj,21,0,4,21022
post_layernorm,21,0,4,28095
gate_proj,21,0,4,60838
up_proj,21,0,4,69815
act_fn,21,0,4,4176
down_proj,21,0,4,79290
final_layernorm,21,0,4,28010
lm_head,21,0,4,413881
q_proj,21,0,4,9730
embedding,22,0,4,3693
input_layernorm,22,0,4,27713
k_proj,22,0,4,15255
v_proj,22,0,4,14645
rope,22,0,4,28580
o_proj,22,0,4,21136
post_layernorm,22,0,4,28040
gate_proj,22,0,4,60681
up_proj,22,0,4,70241
act_fn,22,0,4,4204
down_proj,22,0,4,79304
final_layernorm,22,0,4,28040
lm_head,22,0,4,414804
q_proj,22,0,4,11228
embedding,23,0,4,3877
input_layernorm,23,0,4,27555
k_proj,23,0,4,15312
v_proj,23,0,4,14630
rope,23,0,4,28494
o_proj,23,0,4,21165
post_layernorm,23,0,4,28253
gate_proj,23,0,4,60610
up_proj,23,0,4,70426
act_fn,23,0,4,4233
down_proj,23,0,4,79432
final_layernorm,23,0,4,28096
lm_head,23,0,4,415628
q_proj,23,0,4,12725
embedding,24,0,4,3892
input_layernorm,24,0,4,27783
k_proj,24,0,4,15284
v_proj,24,0,4,14574
rope,24,0,4,28861
o_proj,24,0,4,21136
post_layernorm,24,0,4,28040
gate_proj,24,0,4,60711
up_proj,24,0,4,69971
act_fn,24,0,4,4233
down_proj,24,0,4,79588
final_layernorm,24,0,4,27955
lm_head,24,0,4,415955
q_proj,24,0,4,14222
embedding,25,0,4,3920
input_layernorm,25,0,4,27783
k_proj,25,0,4,15369
v_proj,25,0,4,14602
rope,25,0,4,28437
o_proj,25,0,4,21193
post_layernorm,25,0,4,28452
gate_proj,25,0,4,60994
up_proj,25,0,4,70071
act_fn,25,0,4,4303
down_proj,25,0,4,79744
final_layernorm,25,0,4,28295
lm_head,25,0,4,415415
q_proj,25,0,4,15720
embedding,26,0,4,3976
input_layernorm,26,0,4,27840
k_proj,26,0,4,15312
v_proj,26,0,4,14574
rope,26,0,4,28622
o_proj,26,0,4,21221
post_layernorm,26,0,4,28466
gate_proj,26,0,4,61718
up_proj,26,0,4,70170
act_fn,26,0,4,4331
down_proj,26,0,4,79702
final_layernorm,26,0,4,28324
lm_head,26,0,4,415613
q_proj,26,0,4,17217
embedding,27,0,4,4004
input_layernorm,27,0,4,27955
k_proj,27,0,4,15298
v_proj,27,0,4,14644
rope,27,0,4,28522
o_proj,27,0,4,21307
post_layernorm,27,0,4,28494
gate_proj,27,0,4,61434
up_proj,27,0,4,70369
act_fn,27,0,4,4318
down_proj,27,0,4,80000
final_layernorm,27,0,4,28493
lm_head,27,0,4,417290
q_proj,27,0,4,18714
embedding,28,0,4,4076
input_layernorm,28,0,4,28110
k_proj,28,0,4,15270
v_proj,28,0,4,14559
rope,28,0,4,28805
o_proj,28,0,4,21334
post_layernorm,28,0,4,28650
gate_proj,28,0,4,62443
up_proj,28,0,4,70156
act_fn,28,0,4,4345
down_proj,28,0,4,80241
final_layernorm,28,0,4,28480
lm_head,28,0,4,417688
q_proj,28,0,4,20212
embedding,29,0,4,4176
input_layernorm,29,0,4,28154
k_proj,29,0,4,15326
v_proj,29,0,4,14630
rope,29,0,4,28552
o_proj,29,0,4,21618
post_layernorm,29,0,4,28778
gate_proj,29,0,4,62954
up_proj,29,0,4,70184
act_fn,29,0,4,4346
down_proj,29,0,4,80639
final_layernorm,29,0,4,28779
lm_head,29,0,4,417489
q_proj,29,0,4,21709
embedding,30,0,4,4204
input_layernorm,30,0,4,28295
k_proj,30,0,4,15354
v_proj,30,0,4,14658
rope,30,0,4,28722
o_proj,30,0,4,21605
post_layernorm,30,0,4,28778
gate_proj,30,0,4,62599
up_proj,30,0,4,70483
act_fn,30,0,4,4403
down_proj,30,0,4,80924
final_layernorm,30,0,4,28878
lm_head,30,0,4,415983
q_proj,30,0,4,23207
embedding,31,0,4,4204
input_layernorm,31,0,4,28352
k_proj,31,0,4,15355
v_proj,31,0,4,14602
rope,31,0,4,28608
o_proj,31,0,4,21605
post_layernorm,31,0,4,28864
gate_proj,31,0,4,62599
up_proj,31,0,4,70184
act_fn,31,0,4,4403
down_proj,31,0,4,80824
final_layernorm,31,0,4,28949
lm_head,31,0,4,417517
q_proj,31,0,4,24703
embedding,32,0,4,4332
input_layernorm,32,0,4,29006
k_proj,32,0,4,15510
v_proj,32,0,4,14716
rope,32,0,4,29233
o_proj,32,0,4,21931
post_layernorm,32,0,4,29346
gate_proj,32,0,4,62727
up_proj,32,0,4,70355
act_fn,32,0,4,4517
down_proj,32,0,4,80582
final_layernorm,32,0,4,29261
lm_head,32,0,4,417091
q_proj,32,0,4,26201
embedding,33,0,4,4345
input_layernorm,33,0,4,28295
q_proj,33,0,4,27699
k_proj,33,0,4,15084
v_proj,33,0,4,14615
rope,33,0,4,28806
o_proj,33,0,4,21733
post_layernorm,33,0,4,28906
gate_proj,33,0,4,62443
up_proj,33,0,4,70738
act_fn,33,0,4,4573
down_proj,33,0,4,81207
final_layernorm,33,0,4,28949
lm_head,33,0,4,418796
embedding,34,0,4,4403
input_layernorm,34,0,4,28323
q_proj,34,0,4,27045
k_proj,34,0,4,15184
v_proj,34,0,4,14573
rope,34,0,4,28891
o_proj,34,0,4,21718
post_layernorm,34,0,4,29006
gate_proj,34,0,4,62329
up_proj,34,0,4,69900
act_fn,34,0,4,4559
down_proj,34,0,4,81009
final_layernorm,34,0,4,28949
lm_head,34,0,4,418313
embedding,35,0,4,4403
input_layernorm,35,0,4,28437
q_proj,35,0,4,27072
k_proj,35,0,4,15099
v_proj,35,0,4,14574
rope,35,0,4,28764
o_proj,35,0,4,21790
post_layernorm,35,0,4,28904
gate_proj,35,0,4,62315
up_proj,35,0,4,70369
act_fn,35,0,4,4602
down_proj,35,0,4,80682
final_layernorm,35,0,4,29005
lm_head,35,0,4,420231
embedding,36,0,4,4488
input_layernorm,36,0,4,28551
q_proj,36,0,4,27131
k_proj,36,0,4,15099
v_proj,36,0,4,14616
rope,36,0,4,29177
o_proj,36,0,4,21889
post_layernorm,36,0,4,28977
gate_proj,36,0,4,62613
up_proj,36,0,4,68736
act_fn,36,0,4,4629
down_proj,36,0,4,80767
final_layernorm,36,0,4,29033
lm_head,36,0,4,420202
embedding,37,0,4,4886
input_layernorm,37,0,4,28976
q_proj,37,0,4,27172
k_proj,37,0,4,15128
v_proj,37,0,4,14531
rope,37,0,4,28919
o_proj,37,0,4,21932
post_layernorm,37,0,4,29403
gate_proj,37,0,4,63068
up_proj,37,0,4,70341
act_fn,37,0,4,4658
down_proj,37,0,4,80824
final_layernorm,37,0,4,29545
lm_head,37,0,4,420174
embedding,38,0,4,4914
input_layernorm,38,0,4,28991
q_proj,38,0,4,27216
k_proj,38,0,4,15156
v_proj,38,0,4,14615
rope,38,0,4,29005
o_proj,38,0,4,22017
post_layernorm,38,0,4,29446
gate_proj,38,0,4,63026
up_proj,38,0,4,70625
act_fn,38,0,4,4715
down_proj,38,0,4,81150
final_layernorm,38,0,4,29630
lm_head,38,0,4,420856
embedding,39,0,4,5000
input_layernorm,39,0,4,29005
q_proj,39,0,4,27287
k_proj,39,0,4,15170
v_proj,39,0,4,14602
rope,39,0,4,28946
o_proj,39,0,4,22045
post_layernorm,39,0,4,29601
gate_proj,39,0,4,62997
up_proj,39,0,4,70342
act_fn,39,0,4,4686
down_proj,39,0,4,80995
final_layernorm,39,0,4,29631
lm_head,39,0,4,420629
embedding,40,0,4,4943
input_layernorm,40,0,4,29247
q_proj,40,0,4,27330
k_proj,40,0,4,15098
v_proj,40,0,4,14630
rope,40,0,4,29233
o_proj,40,0,4,22244
post_layernorm,40,0,4,29473
gate_proj,40,0,4,63196
up_proj,40,0,4,67883
act_fn,40,0,4,4744
down_proj,40,0,4,80952
final_layernorm,40,0,4,29447
lm_head,40,0,4,421069
embedding,41,0,4,5056
input_layernorm,41,0,4,29318
q_proj,41,0,4,27499
k_proj,41,0,4,15199
v_proj,41,0,4,14672
rope,41,0,4,28920
o_proj,41,0,4,22130
post_layernorm,41,0,4,29928
gate_proj,41,0,4,63835
up_proj,41,0,4,70540
act_fn,41,0,4,4801
down_proj,41,0,4,81193
final_layernorm,41,0,4,29914
lm_head,41,0,4,421566
embedding,42,0,4,5028
input_layernorm,42,0,4,29176
q_proj,42,0,4,27555
k_proj,42,0,4,15255
v_proj,42,0,4,14645
rope,42,0,4,29118
o_proj,42,0,4,22159
post_layernorm,42,0,4,29971
gate_proj,42,0,4,63835
up_proj,42,0,4,69645
act_fn,42,0,4,4772
down_proj,42,0,4,81379
final_layernorm,42,0,4,30056
lm_head,42,0,4,423029
embedding,43,0,4,5028
input_layernorm,43,0,4,29588
q_proj,43,0,4,27655
k_proj,43,0,4,15227
v_proj,43,0,4,14687
rope,43,0,4,29034
o_proj,43,0,4,22159
post_layernorm,43,0,4,30042
gate_proj,43,0,4,63977
up_proj,43,0,4,70780
act_fn,43,0,4,4829
down_proj,43,0,4,81264
final_layernorm,43,0,4,30028
lm_head,43,0,4,423412
embedding,44,0,4,5041
input_layernorm,44,0,4,29246
q_proj,44,0,4,27641
k_proj,44,0,4,15228
v_proj,44,0,4,14630
rope,44,0,4,29346
o_proj,44,0,4,22429
post_layernorm,44,0,4,30042
gate_proj,44,0,4,64318
up_proj,44,0,4,70014
act_fn,44,0,4,4828
down_proj,44,0,4,81378
final_layernorm,44,0,4,30113
lm_head,44,0,4,423313
embedding,45,0,4,5085
input_layernorm,45,0,4,29388
q_proj,45,0,4,27614
k_proj,45,0,4,15184
v_proj,45,0,4,14659
rope,45,0,4,29006
o_proj,45,0,4,22415
post_layernorm,45,0,4,30043
gate_proj,45,0,4,64532
up_proj,45,0,4,69758
act_fn,45,0,4,4914
down_proj,45,0,4,81620
final_layernorm,45,0,4,30241
lm_head,45,0,4,423640
embedding,46,0,4,5212
input_layernorm,46,0,4,29418
q_proj,46,0,4,27726
k_proj,46,0,4,15240
v_proj,46,0,4,14659
rope,46,0,4,29118
o_proj,46,0,4,22443
post_layernorm,46,0,4,30056
gate_proj,46,0,4,64829
up_proj,46,0,4,69872
act_fn,46,0,4,4914
down_proj,46,0,4,81477
final_layernorm,46,0,4,30100
lm_head,46,0,4,423712
embedding,47,0,4,5227
input_layernorm,47,0,4,29658
q_proj,47,0,4,27812
k_proj,47,0,4,15340
v_proj,47,0,4,14701
rope,47,0,4,29063
o_proj,47,0,4,22598
post_layernorm,47,0,4,30141
gate_proj,47,0,4,64305
up_proj,47,0,4,70483
act_fn,47,0,4,4986
down_proj,47,0,4,81662
final_layernorm,47,0,4,30156
lm_head,47,0,4,423796
embedding,48,0,4,5240
input_layernorm,48,0,4,29928
q_proj,48,0,4,27783
k_proj,48,0,4,15284
v_proj,48,0,4,14743
rope,48,0,4,29445
o_proj,48,0,4,22557
post_layernorm,48,0,4,30440
gate_proj,48,0,4,65810
up_proj,48,0,4,70043
act_fn,48,0,4,4971
down_proj,48,0,4,81761
final_layernorm,48,0,4,30441
lm_head,48,0,4,424833
embedding,49,0,4,5269
input_layernorm,49,0,4,29572
q_proj,49,0,4,27869
k_proj,49,0,4,15469
v_proj,49,0,4,14886
rope,49,0,4,29375
o_proj,49,0,4,22727
post_layernorm,49,0,4,30256
gate_proj,49,0,4,65270
up_proj,49,0,4,69631
act_fn,49,0,4,5041
down_proj,49,0,4,81833
final_layernorm,49,0,4,30198
lm_head,49,0,4,424265
embedding,50,0,4,5397
input_layernorm,50,0,4,30227
q_proj,50,0,4,27983
k_proj,50,0,4,15397
v_proj,50,0,4,14929
rope,50,0,4,29147
o_proj,50,0,4,22542
post_layernorm,50,0,4,30439
gate_proj,50,0,4,66193
up_proj,50,0,4,69290
act_fn,50,0,4,4971
down_proj,50,0,4,81889
final_layernorm,50,0,4,30284
lm_head,50,0,4,422233
embedding,51,0,4,5511
input_layernorm,51,0,4,30255
q_proj,51,0,4,28067
k_proj,51,0,4,15469
v_proj,51,0,4,14815
rope,51,0,4,29174
o_proj,51,0,4,22585
post_layernorm,51,0,4,30327
gate_proj,51,0,4,65483
up_proj,51,0,4,69432
act_fn,51,0,4,5028
down_proj,51,0,4,82315
final_layernorm,51,0,4,30383
lm_head,51,0,4,423739
embedding,52,0,4,5510
input_layernorm,52,0,4,30312
q_proj,52,0,4,28125
k_proj,52,0,4,15439
v_proj,52,0,4,14928
rope,52,0,4,29375
o_proj,52,0,4,22756
post_layernorm,52,0,4,30355
gate_proj,52,0,4,65710
up_proj,52,0,4,69971
act_fn,52,0,4,5029
down_proj,52,0,4,82244
final_layernorm,52,0,4,30313
lm_head,52,0,4,423583
embedding,53,0,4,5568
input_layernorm,53,0,4,30313
q_proj,53,0,4,28182
k_proj,53,0,4,15454
v_proj,53,0,4,14858
rope,53,0,4,29219
o_proj,53,0,4,22868
post_layernorm,53,0,4,30257
gate_proj,53,0,4,66648
up_proj,53,0,4,69886
act_fn,53,0,4,5112
down_proj,53,0,4,82386
final_layernorm,53,0,4,30313
lm_head,53,0,4,427248
embedding,54,0,4,5696
input_layernorm,54,0,4,30327
q_proj,54,0,4,28209
k_proj,54,0,4,15397
v_proj,54,0,4,14900
rope,54,0,4,29261
o_proj,54,0,4,22769
post_layernorm,54,0,4,30668
gate_proj,54,0,4,66420
up_proj,54,0,4,69203
act_fn,54,0,4,5112
down_proj,54,0,4,82415
final_layernorm,54,0,4,30439
lm_head,54,0,4,428057
embedding,55,0,4,5823
input_layernorm,55,0,4,30398
q_proj,55,0,4,28224
k_proj,55,0,4,15439
v_proj,55,0,4,14956
rope,55,0,4,29175
o_proj,55,0,4,22925
post_layernorm,55,0,4,30539
gate_proj,55,0,4,66974
up_proj,55,0,4,69247
act_fn,55,0,4,5198
down_proj,55,0,4,82159
final_layernorm,55,0,4,30596
lm_head,55,0,4,426878
embedding,56,0,4,5880
input_layernorm,56,0,4,30425
q_proj,56,0,4,28238
k_proj,56,0,4,15426
v_proj,56,0,4,14886
rope,56,0,4,29488
o_proj,56,0,4,23025
post_layernorm,56,0,4,30696
gate_proj,56,0,4,66974
up_proj,56,0,4,68879
act_fn,56,0,4,5142
down_proj,56,0,4,82487
final_layernorm,56,0,4,30199
lm_head,56,0,4,427404
embedding,57,0,4,5909
input_layernorm,57,0,4,30440
q_proj,57,0,4,28352
k_proj,57,0,4,15497
v_proj,57,0,4,14971
rope,57,0,4,29190
o_proj,57,0,4,23040
post_layernorm,57,0,4,31094
gate_proj,57,0,4,68437
up_proj,57,0,4,69062
act_fn,57,0,4,5198
down_proj,57,0,4,82259
final_layernorm,57,0,4,30582
lm_head,57,0,4,427276
embedding,58,0,4,5993
input_layernorm,58,0,4,30496
q_proj,58,0,4,28465
k_proj,58,0,4,15540
v_proj,58,0,4,15000
rope,58,0,4,29233
o_proj,58,0,4,23040
post_layernorm,58,0,4,31165
gate_proj,58,0,4,67969
up_proj,58,0,4,68594
act_fn,58,0,4,5198
down_proj,58,0,4,82870
final_layernorm,58,0,4,30710
lm_head,58,0,4,427944
embedding,59,0,4,6079
input_layernorm,59,0,4,30511
q_proj,59,0,4,28509
k_proj,59,0,4,15554
v_proj,59,0,4,14999
rope,59,0,4,29231
o_proj,59,0,4,23152
post_layernorm,59,0,4,30681
gate_proj,59,0,4,67684
up_proj,59,0,4,70411
act_fn,59,0,4,5255
down_proj,59,0,4,84006
final_layernorm,59,0,4,30949
lm_head,59,0,4,428981
embedding,60,0,4,6079
input_layernorm,60,0,4,31094
q_proj,60,0,4,28607
k_proj,60,0,4,15412
v_proj,60,0,4,15000
rope,60,0,4,29801
o_proj,60,0,4,23181
post_layernorm,60,0,4,31448
gate_proj,60,0,4,67301
up_proj,60,0,4,68579
act_fn,60,0,4,5284
down_proj,60,0,4,83253
final_layernorm,60,0,4,30923
lm_head,60,0,4,428697
embedding,61,0,4,6051
input_layernorm,61,0,4,30625
q_proj,61,0,4,28338
k_proj,61,0,4,15453
v_proj,61,0,4,14886
rope,61,0,4,29092
o_proj,61,0,4,22982
post_layernorm,61,0,4,30852
gate_proj,61,0,4,68125
up_proj,61,0,4,70227
act_fn,61,0,4,5311
down_proj,61,0,4,82287
final_layernorm,61,0,4,30938
lm_head,61,0,4,427689
embedding,62,0,4,6164
input_layernorm,62,0,4,30710
q_proj,62,0,4,28381
k_proj,62,0,4,15255
v_proj,62,0,4,14886
rope,62,0,4,29488
o_proj,62,0,4,23195
post_layernorm,62,0,4,30697
gate_proj,62,0,4,67699
up_proj,62,0,4,69474
act_fn,62,0,4,5369
down_proj,62,0,4,82528
final_layernorm,62,0,4,30767
lm_head,62,0,4,428783
embedding,63,0,4,6108
input_layernorm,63,0,4,30753
q_proj,63,0,4,28452
k_proj,63,0,4,15397
v_proj,63,0,4,14957
rope,63,0,4,29175
o_proj,63,0,4,23111
post_layernorm,63,0,4,31023
gate_proj,63,0,4,68068
up_proj,63,0,4,69758
act_fn,63,0,4,5341
down_proj,63,0,4,83750
final_layernorm,63,0,4,31121
lm_head,63,0,4,427916
embedding,64,0,4,6235
input_layernorm,64,0,4,30908
q_proj,64,0,4,28409
k_proj,64,0,4,15341
v_proj,64,0,4,14943
rope,64,0,4,29373
o_proj,64,0,4,23081
post_layernorm,64,0,4,31562
gate_proj,64,0,4,67614
up_proj,64,0,4,68991
act_fn,64,0,4,5341
down_proj,64,0,4,82984
final_layernorm,64,0,4,31449
lm_head,64,0,4,428797
embedding,65,0,4,6165
input_layernorm,65,0,4,30852
q_proj,65,0,4,26364
k_proj,65,0,4,15028
v_proj,65,0,4,14445
rope,65,0,4,29276
o_proj,65,0,4,26747
post_layernorm,65,0,4,31421
gate_proj,65,0,4,66221
up_proj,65,0,4,63423
act_fn,65,0,4,5483
down_proj,65,0,4,75795
final_layernorm,65,0,4,31378
lm_head,65,0,4,441694
embedding,66,0,4,6221
input_layernorm,66,0,4,30837
q_proj,66,0,4,26378
k_proj,66,0,4,15042
v_proj,66,0,4,14488
rope,66,0,4,29615
o_proj,66,0,4,26804
post_layernorm,66,0,4,31362
gate_proj,66,0,4,66150
up_proj,66,0,4,63579
act_fn,66,0,4,5397
down_proj,66,0,4,76079
final_layernorm,66,0,4,31364
lm_head,66,0,4,441552
embedding,67,0,4,6321
input_layernorm,67,0,4,31093
q_proj,67,0,4,26420
k_proj,67,0,4,15141
v_proj,67,0,4,14503
rope,67,0,4,29772
o_proj,67,0,4,26931
post_layernorm,67,0,4,31419
gate_proj,67,0,4,66193
up_proj,67,0,4,63579
act_fn,67,0,4,5497
down_proj,67,0,4,76150
final_layernorm,67,0,4,31492
lm_head,67,0,4,441823
embedding,68,0,4,6335
input_layernorm,68,0,4,31122
q_proj,68,0,4,26334
k_proj,68,0,4,15027
v_proj,68,0,4,14445
rope,68,0,4,30114
o_proj,68,0,4,26932
post_layernorm,68,0,4,31563
gate_proj,68,0,4,66279
up_proj,68,0,4,63593
act_fn,68,0,4,5525
down_proj,68,0,4,76278
final_layernorm,68,0,4,31705
lm_head,68,0,4,442220
embedding,69,0,4,6448
input_layernorm,69,0,4,31278
q_proj,69,0,4,26364
k_proj,69,0,4,15085
v_proj,69,0,4,14488
rope,69,0,4,29900
o_proj,69,0,4,26705
post_layernorm,69,0,4,31519
gate_proj,69,0,4,66307
up_proj,69,0,4,63779
act_fn,69,0,4,5538
down_proj,69,0,4,76450
final_layernorm,69,0,4,31603
lm_head,69,0,4,442333
embedding,70,0,4,6476
input_layernorm,70,0,4,31236
q_proj,70,0,4,26349
k_proj,70,0,4,15085
v_proj,70,0,4,14416
rope,70,0,4,29801
o_proj,70,0,4,26902
post_layernorm,70,0,4,31562
gate_proj,70,0,4,66407
up_proj,70,0,4,63721
