regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,4,3,0.75,4.0,256,8192,1024,4096,3328,2941.08,3007.258,2940.917,-0.0025
mixed,4,3,0.75,4.0,256,8192,2048,8192,6656,3230.614,3360.536,3228.441,-0.0167
mixed,4,3,0.75,4.0,256,8192,4096,16384,13312,3783.769,4050.324,3786.996,0.0121
mixed,4,3,0.75,4.0,512,0,128,512,416,442.56,459.743,443.2,0.0372
mixed,4,3,0.75,4.0,512,0,256,1024,832,482.463,509.344,489.793,0.2727
mixed,4,3,0.75,4.0,512,0,512,2048,1664,567.805,602.687,556.383,-0.3274
mixed,4,3,0.75,4.0,512,0,1024,4096,3328,707.165,776.412,704.607,-0.0369
mixed,4,3,0.75,4.0,512,0,2048,8192,6656,991.518,1130.909,985.981,-0.0397
mixed,4,3,0.75,4.0,512,0,4096,16384,13312,1554.428,1809.534,1553.019,-0.0055
mixed,4,3,0.75,4.0,512,512,128,512,416,723.55,740.253,725.246,0.1015
mixed,4,3,0.75,4.0,512,512,256,1024,832,763.485,789.439,768.735,0.2023
mixed,4,3,0.75,4.0,512,512,512,2048,1664,849.117,883.198,835.293,-0.4056
mixed,4,3,0.75,4.0,512,512,1024,4096,3328,985.884,1054.365,985.053,-0.0121
mixed,4,3,0.75,4.0,512,512,2048,8192,6656,1276.637,1412.314,1268.539,-0.0597
mixed,4,3,0.75,4.0,512,512,4096,16384,13312,1834.907,2089.24,1839.578,0.0184
mixed,4,3,0.75,4.0,512,1024,128,512,416,1000.861,1017.213,1000.604,-0.0157
mixed,4,3,0.75,4.0,512,1024,256,1024,832,1042.33,1065.117,1044.539,0.0969
mixed,4,3,0.75,4.0,512,1024,512,2048,1664,1121.532,1154.684,1117.309,-0.1274
mixed,4,3,0.75,4.0,512,1024,1024,4096,3328,1262.876,1338.619,1260.829,-0.027
mixed,4,3,0.75,4.0,512,1024,2048,8192,6656,1554.142,1682.556,1549.18,-0.0386
mixed,4,3,0.75,4.0,512,1024,4096,16384,13312,2114.14,2377.339,2106.777,-0.028
mixed,4,3,0.75,4.0,512,2048,128,512,416,1559.45,1579.644,1554.363,-0.2519
mixed,4,3,0.75,4.0,512,2048,256,1024,832,1600.859,1625.69,1605.787,0.1985
mixed,4,3,0.75,4.0,512,2048,512,2048,1664,1683.806,1716.829,1671.482,-0.3732
mixed,4,3,0.75,4.0,512,2048,1024,4096,3328,1823.612,1892.444,1821.69,-0.0279
mixed,4,3,0.75,4.0,512,2048,2048,8192,6656,2107.163,2245.338,2110.65,0.0252
mixed,4,3,0.75,4.0,512,2048,4096,16384,13312,2665.783,2936.28,2666.743,0.0035
mixed,4,3,0.75,4.0,512,4096,128,512,416,2670.424,2696.314,2673.177,0.1063
mixed,4,3,0.75,4.0,512,4096,256,1024,832,2714.328,2738.616,2717.881,0.1463
mixed,4,3,0.75,4.0,512,4096,512,2048,1664,2796.44,2823.896,2786.906,-0.3472
mixed,4,3,0.75,4.0,512,4096,1024,4096,3328,2933.721,3006.936,2935.799,0.0284
mixed,4,3,0.75,4.0,512,4096,2048,8192,6656,3228.506,3353.173,3219.448,-0.0727
mixed,4,3,0.75,4.0,512,4096,4096,16384,13312,3789.398,4030.675,3777.399,-0.0497
mixed,4,3,0.75,4.0,512,8192,128,512,416,4901.298,4920.209,4902.8,0.0794
mixed,4,3,0.75,4.0,512,8192,256,1024,832,4946.609,4968.117,4951.096,0.2086
mixed,4,3,0.75,4.0,512,8192,512,2048,1664,5028.338,5063.344,5015.988,-0.3528
mixed,4,3,0.75,4.0,512,8192,1024,4096,3328,5164.56,5235.891,5167.057,0.035
mixed,4,3,0.75,4.0,512,8192,2048,8192,6656,5454.417,5591.954,5446.642,-0.0565
mixed,4,3,0.75,4.0,512,8192,4096,16384,13312,6017.037,6273.009,6022.991,0.0233
mixed,4,3,0.75,4.0,1024,0,128,512,416,996.314,1015.038,993.082,-0.1726
mixed,4,3,0.75,4.0,1024,0,256,1024,832,1037.917,1064.446,1044.158,0.2353
mixed,4,3,0.75,4.0,1024,0,512,2048,1664,1121.659,1154.651,1114.27,-0.224
mixed,4,3,0.75,4.0,1024,0,1024,4096,3328,1267.036,1327.358,1257.535,-0.1575
mixed,4,3,0.75,4.0,1024,0,2048,8192,6656,1553.755,1678.078,1542.428,-0.0911
mixed,4,3,0.75,4.0,1024,0,4096,16384,13312,2103.099,2369.658,2104.73,0.0061
mixed,4,3,0.75,4.0,1024,512,128,512,416,1539.262,1559.387,1544.092,0.24
mixed,4,3,0.75,4.0,1024,512,256,1024,832,1588.125,1607.099,1590.205,0.1096
mixed,4,3,0.75,4.0,1024,512,512,2048,1664,1664.957,1703.741,1655.869,-0.2343
mixed,4,3,0.75,4.0,1024,512,1024,4096,3328,1812.764,1877.66,1795.066,-0.2727
mixed,4,3,0.75,4.0,1024,512,2048,8192,6656,2101.657,2218.555,2093.817,-0.0671
mixed,4,3,0.75,4.0,1024,512,4096,16384,13312,2647.45,2912.471,2653.272,0.022
mixed,4,3,0.75,4.0,1024,1024,128,512,416,2082.906,2097.977,2083.068,0.0107
mixed,4,3,0.75,4.0,1024,1024,256,1024,832,2134.809,2152.347,2133.439,-0.0781
mixed,4,3,0.75,4.0,1024,1024,512,2048,1664,2211.738,2244.796,2205.275,-0.1955
mixed,4,3,0.75,4.0,1024,1024,1024,4096,3328,2345.5,2420.055,2343.354,-0.0288
mixed,4,3,0.75,4.0,1024,1024,2048,8192,6656,2634.328,2765.85,2637.753,0.026
mixed,4,3,0.75,4.0,1024,1024,4096,16384,13312,3199.543,3462.1,3203.192,0.0139
mixed,4,3,0.75,4.0,1024,2048,128,512,416,3179.513,3197.176,3181.943,0.1376
mixed,4,3,0.75,4.0,1024,2048,256,1024,832,3230.329,3248.309,3226.231,-0.2279
mixed,4,3,0.75,4.0,1024,2048,512,2048,1664,3307.383,3344.628,3290.42,-0.4554
mixed,4,3,0.75,4.0,1024,2048,1024,4096,3328,3444.085,3512.409,3443.445,-0.0094
mixed,4,3,0.75,4.0,1024,2048,2048,8192,6656,3738.645,3863.382,3734.997,-0.0292
mixed,4,3,0.75,4.0,1024,2048,4096,16384,13312,4288.916,4556.02,4286.645,-0.0085
mixed,4,3,0.75,4.0,1024,4096,128,512,416,5362.259,5389.292,5360.305,-0.0723
mixed,4,3,0.75,4.0,1024,4096,256,1024,832,5402.0,5427.026,5409.999,0.3196
mixed,4,3,0.75,4.0,1024,4096,512,2048,1664,5490.289,5528.558,5475.409,-0.3888
mixed,4,3,0.75,4.0,1024,4096,1024,4096,3328,5639.247,5698.927,5630.321,-0.1496
mixed,4,3,0.75,4.0,1024,4096,2048,8192,6656,5919.661,6033.613,5901.87,-0.1561
mixed,4,3,0.75,4.0,1024,4096,4096,16384,13312,6475.95,6734.835,6470.862,-0.0197
mixed,4,3,0.75,4.0,1024,8192,128,512,416,9794.758,9817.768,9799.745,0.2167
mixed,4,3,0.75,4.0,1024,8192,256,1024,832,9844.226,9864.488,9847.555,0.1643
mixed,4,3,0.75,4.0,1024,8192,512,2048,1664,9923.554,9956.257,9911.429,-0.3708
mixed,4,3,0.75,4.0,1024,8192,1024,4096,3328,10061.248,10136.229,10057.344,-0.0521
mixed,4,3,0.75,4.0,1024,8192,2048,8192,6656,10350.463,10480.831,10352.804,0.018
mixed,4,3,0.75,4.0,1024,8192,4096,16384,13312,10906.177,11170.206,10895.655,-0.0399
mixed,4,3,0.75,4.0,2048,0,128,512,416,2794.008,2803.447,2785.72,-0.8781
mixed,4,3,0.75,4.0,2048,0,256,1024,832,2833.977,2856.632,2836.854,0.127
mixed,4,3,0.75,4.0,2048,0,512,2048,1664,2915.738,2947.801,2906.619,-0.2844
mixed,4,3,0.75,4.0,2048,0,1024,4096,3328,3056.437,3124.665,3058.006,0.023
mixed,4,3,0.75,4.0,2048,0,2048,8192,6656,3339.447,3478.585,3335.893,-0.0255
mixed,4,3,0.75,4.0,2048,0,4096,16384,13312,3900.918,4152.147,3901.014,0.0004
mixed,4,3,0.75,4.0,2048,512,128,512,416,3808.439,3818.357,3813.907,0.5513
mixed,4,3,0.75,4.0,2048,512,256,1024,832,3853.46,3872.532,3852.85,-0.032
mixed,4,3,0.75,4.0,2048,512,512,2048,1664,3929.97,3969.811,3921.652,-0.2088
mixed,4,3,0.75,4.0,2048,512,1024,4096,3328,4069.844,4138.036,4076.533,0.0981
mixed,4,3,0.75,4.0,2048,512,2048,8192,6656,4360.761,4481.234,4359.061,-0.0141
mixed,4,3,0.75,4.0,2048,512,4096,16384,13312,4918.612,5175.886,4913.936,-0.0182
mixed,4,3,0.75,4.0,2048,1024,128,512,416,4848.944,4860.302,4844.815,-0.3635
mixed,4,3,0.75,4.0,2048,1024,256,1024,832,4891.793,4909.584,4887.504,-0.2411
mixed,4,3,0.75,4.0,2048,1024,512,2048,1664,4972.526,5007.472,4955.824,-0.4779
mixed,4,3,0.75,4.0,2048,1024,1024,4096,3328,5103.987,5180.431,5114.19,0.1335
mixed,4,3,0.75,4.0,2048,1024,2048,8192,6656,5398.96,5521.227,5396.878,-0.017
mixed,4,3,0.75,4.0,2048,1024,4096,16384,13312,5949.707,6205.453,5947.151,-0.01
mixed,4,3,0.75,4.0,2048,2048,128,512,416,6904.168,6922.219,6905.358,0.0659
mixed,4,3,0.75,4.0,2048,2048,256,1024,832,6953.643,6972.651,6952.364,-0.0673
mixed,4,3,0.75,4.0,2048,2048,512,2048,1664,7028.971,7066.755,7022.797,-0.1634
mixed,4,3,0.75,4.0,2048,2048,1024,4096,3328,7176.2,7250.027,7175.563,-0.0086
mixed,4,3,0.75,4.0,2048,2048,2048,8192,6656,7450.119,7593.766,7461.544,0.0795
mixed,4,3,0.75,4.0,2048,2048,4096,16384,13312,8016.423,8283.24,8006.859,-0.0358
mixed,4,3,0.75,4.0,2048,4096,128,512,416,11217.278,11221.185,11210.682,-1.6883
mixed,4,3,0.75,4.0,2048,4096,256,1024,832,11246.14,11274.399,11246.59,0.0159
mixed,4,3,0.75,4.0,2048,4096,512,2048,1664,11328.8,11365.44,11318.419,-0.2833
mixed,4,3,0.75,4.0,2048,4096,1024,4096,3328,11460.125,11540.189,11466.521,0.0799
mixed,4,3,0.75,4.0,2048,4096,2048,8192,6656,11766.331,11889.622,11756.411,-0.0805
mixed,4,3,0.75,4.0,2048,4096,4096,16384,13312,12314.812,12575.383,12323.964,0.0351
mixed,4,3,0.75,4.0,2048,8192,128,512,416,20065.058,19234.887,19218.92,
mixed,4,3,0.75,4.0,2048,8192,256,1024,832,19265.636,19278.695,19264.265,-0.105
mixed,4,3,0.75,4.0,2048,8192,512,2048,1664,20156.935,20208.069,19336.803,-16.0389
mixed,4,3,0.75,4.0,2048,8192,1024,4096,3328,19472.294,19561.475,19476.871,0.0513
mixed,4,3,0.75,4.0,2048,8192,2048,8192,6656,19748.394,20723.108,20594.272,0.8678
mixed,4,3,0.75,4.0,2048,8192,4096,16384,13312,20122.949,20022.849,19779.662,
pure,8,1,0.125,4.0,0,0,128,512,176,86.08,145.503,88.128,0.0345
pure,8,1,0.125,4.0,0,0,256,1024,352,115.165,247.04,138.337,0.1757
pure,8,1,0.125,4.0,0,0,512,2048,704,185.312,416.957,216.896,0.1363
pure,8,1,0.125,4.0,0,0,1024,4096,1408,309.662,773.568,373.567,0.1378
pure,8,1,0.125,4.0,0,0,2048,8192,2816,550.269,1449.021,676.317,0.1402
pure,8,1,0.125,4.0,0,0,4096,16384,5632,1028.381,2814.484,1285.884,0.1442
mixed,8,1,0.125,4.0,16,0,128,512,176,109.536,173.085,112.384,0.0448
mixed,8,1,0.125,4.0,16,0,256,1024,352,141.024,261.311,157.311,0.1354
mixed,8,1,0.125,4.0,16,0,512,2048,704,207.52,441.598,240.93,0.1427
mixed,8,1,0.125,4.0,16,0,1024,4096,1408,329.182,789.054,387.23,0.1262
mixed,8,1,0.125,4.0,16,0,2048,8192,2816,571.615,1478.491,687.358,0.1276
mixed,8,1,0.125,4.0,16,0,4096,16384,5632,1043.389,2850.519,1288.891,0.1359
mixed,8,1,0.125,4.0,16,512,128,512,176,158.523,223.486,161.024,0.0385
mixed,8,1,0.125,4.0,16,512,256,1024,352,192.575,311.552,201.886,0.0783
mixed,8,1,0.125,4.0,16,512,512,2048,704,256.034,489.532,284.639,0.1225
mixed,8,1,0.125,4.0,16,512,1024,4096,1408,380.383,837.44,434.656,0.1187
mixed,8,1,0.125,4.0,16,512,2048,8192,2816,627.742,1531.931,749.533,0.1347
mixed,8,1,0.125,4.0,16,512,4096,16384,5632,1088.927,2907.735,1343.963,0.1402
mixed,8,1,0.125,4.0,16,1024,128,512,176,166.785,231.583,168.734,0.0301
mixed,8,1,0.125,4.0,16,1024,256,1024,352,200.062,323.548,213.728,0.1107
mixed,8,1,0.125,4.0,16,1024,512,2048,704,264.865,502.461,292.192,0.115
mixed,8,1,0.125,4.0,16,1024,1024,4096,1408,388.957,844.219,440.318,0.1128
mixed,8,1,0.125,4.0,16,1024,2048,8192,2816,631.803,1545.819,752.128,0.1316
mixed,8,1,0.125,4.0,16,1024,4096,16384,5632,1108.025,2901.364,1339.932,0.1293
mixed,8,1,0.125,4.0,16,2048,128,512,176,197.505,268.032,198.879,0.0195
mixed,8,1,0.125,4.0,16,2048,256,1024,352,233.918,361.692,245.343,0.0894
mixed,8,1,0.125,4.0,16,2048,512,2048,704,302.173,537.659,328.671,0.1125
mixed,8,1,0.125,4.0,16,2048,1024,4096,1408,424.477,884.059,480.093,0.121
mixed,8,1,0.125,4.0,16,2048,2048,8192,2816,662.301,1569.404,776.158,0.1255
mixed,8,1,0.125,4.0,16,2048,4096,16384,5632,1137.726,2959.861,1375.514,0.1305
mixed,8,1,0.125,4.0,16,4096,128,512,176,249.214,319.458,251.583,0.0337
mixed,8,1,0.125,4.0,16,4096,256,1024,352,286.112,410.014,294.59,0.0684
mixed,8,1,0.125,4.0,16,4096,512,2048,704,353.95,585.021,378.623,0.1068
mixed,8,1,0.125,4.0,16,4096,1024,4096,1408,481.341,937.823,524.222,0.0939
mixed,8,1,0.125,4.0,16,4096,2048,8192,2816,713.182,1618.364,824.958,0.1235
mixed,8,1,0.125,4.0,16,4096,4096,16384,5632,1186.906,3008.824,1427.578,0.1321
mixed,8,1,0.125,4.0,16,8192,128,512,176,331.262,403.839,333.791,0.0348
mixed,8,1,0.125,4.0,16,8192,256,1024,352,370.593,496.094,377.629,0.0561
mixed,8,1,0.125,4.0,16,8192,512,2048,704,437.247,667.773,462.974,0.1116
mixed,8,1,0.125,4.0,16,8192,1024,4096,1408,553.92,1013.597,609.661,0.1213
mixed,8,1,0.125,4.0,16,8192,2048,8192,2816,794.62,1710.65,911.132,0.1272
mixed,8,1,0.125,4.0,16,8192,4096,16384,5632,1277.051,3081.877,1522.971,0.1363
mixed,8,1,0.125,4.0,32,0,128,512,176,140.158,206.016,144.127,0.0603
mixed,8,1,0.125,4.0,32,0,256,1024,352,173.857,297.729,187.358,0.109
mixed,8,1,0.125,4.0,32,0,512,2048,704,241.023,470.142,270.078,0.1268
mixed,8,1,0.125,4.0,32,0,1024,4096,1408,361.757,821.791,421.052,0.1289
mixed,8,1,0.125,4.0,32,0,2048,8192,2816,607.229,1505.786,730.782,0.1375
mixed,8,1,0.125,4.0,32,0,4096,16384,5632,1078.845,2879.991,1336.319,0.143
mixed,8,1,0.125,4.0,32,512,128,512,176,193.856,262.14,193.312,-0.008
mixed,8,1,0.125,4.0,32,512,256,1024,352,229.243,353.276,237.857,0.0694
mixed,8,1,0.125,4.0,32,512,512,2048,704,297.376,527.2,319.841,0.0977
mixed,8,1,0.125,4.0,32,512,1024,4096,1408,413.662,877.405,475.165,0.1326
mixed,8,1,0.125,4.0,32,512,2048,8192,2816,661.116,1559.961,773.691,0.1252
mixed,8,1,0.125,4.0,32,512,4096,16384,5632,1127.225,2929.657,1374.332,0.1371
mixed,8,1,0.125,4.0,32,1024,128,512,176,204.864,273.344,204.384,-0.007
mixed,8,1,0.125,4.0,32,1024,256,1024,352,240.576,364.542,250.525,0.0803
mixed,8,1,0.125,4.0,32,1024,512,2048,704,306.848,545.247,336.735,0.1254
mixed,8,1,0.125,4.0,32,1024,1024,4096,1408,431.744,892.413,482.081,0.1093
mixed,8,1,0.125,4.0,32,1024,2048,8192,2816,673.502,1584.542,799.902,0.1387
mixed,8,1,0.125,4.0,32,1024,4096,16384,5632,1147.453,2955.251,1393.818,0.1363
mixed,8,1,0.125,4.0,32,2048,128,512,176,292.286,358.909,292.096,-0.0029
mixed,8,1,0.125,4.0,32,2048,256,1024,352,329.183,453.885,338.112,0.0716
mixed,8,1,0.125,4.0,32,2048,512,2048,704,392.224,625.694,421.597,0.1258
mixed,8,1,0.125,4.0,32,2048,1024,4096,1408,514.079,963.646,570.593,0.1257
mixed,8,1,0.125,4.0,32,2048,2048,8192,2816,756.895,1662.233,880.604,0.1366
mixed,8,1,0.125,4.0,32,2048,4096,16384,5632,1230.588,3024.151,1464.251,0.1303
mixed,8,1,0.125,4.0,32,4096,128,512,176,374.687,441.279,375.164,0.0072
mixed,8,1,0.125,4.0,32,4096,256,1024,352,409.823,529.341,419.201,0.0785
mixed,8,1,0.125,4.0,32,4096,512,2048,704,470.396,707.231,495.549,0.1062
mixed,8,1,0.125,4.0,32,4096,1024,4096,1408,594.4,1050.395,648.127,0.1178
mixed,8,1,0.125,4.0,32,4096,2048,8192,2816,838.141,1735.162,954.94,0.1302
mixed,8,1,0.125,4.0,32,4096,4096,16384,5632,1310.813,3107.767,1558.775,0.138
mixed,8,1,0.125,4.0,32,8192,128,512,176,513.469,583.198,517.535,0.0583
mixed,8,1,0.125,4.0,32,8192,256,1024,352,549.695,673.919,558.589,0.0716
mixed,8,1,0.125,4.0,32,8192,512,2048,704,615.613,848.351,641.629,0.1118
mixed,8,1,0.125,4.0,32,8192,1024,4096,1408,737.95,1193.821,789.757,0.1136
mixed,8,1,0.125,4.0,32,8192,2048,8192,2816,980.189,1876.631,1098.14,0.1316
mixed,8,1,0.125,4.0,32,8192,4096,16384,5632,1463.61,3275.764,1696.762,0.1287
mixed,8,1,0.125,4.0,64,0,128,512,176,143.584,213.248,147.486,0.056
mixed,8,1,0.125,4.0,64,0,256,1024,352,180.735,298.975,190.912,0.0861
mixed,8,1,0.125,4.0,64,0,512,2048,704,246.912,477.565,273.854,0.1168
mixed,8,1,0.125,4.0,64,0,1024,4096,1408,365.117,838.428,425.406,0.1274
mixed,8,1,0.125,4.0,64,0,2048,8192,2816,607.455,1506.359,729.148,0.1354
mixed,8,1,0.125,4.0,64,0,4096,16384,5632,1082.678,2891.221,1327.099,0.1351
mixed,8,1,0.125,4.0,64,512,128,512,176,267.806,337.438,270.013,0.0317
mixed,8,1,0.125,4.0,64,512,256,1024,352,303.583,425.341,313.632,0.0825
mixed,8,1,0.125,4.0,64,512,512,2048,704,372.447,603.678,396.768,0.1052
mixed,8,1,0.125,4.0,64,512,1024,4096,1408,495.326,954.554,549.022,0.1169
mixed,8,1,0.125,4.0,64,512,2048,8192,2816,735.871,1642.235,853.342,0.1296
mixed,8,1,0.125,4.0,64,512,4096,16384,5632,1212.156,3016.052,1449.627,0.1316
mixed,8,1,0.125,4.0,64,1024,128,512,176,298.205,365.472,301.279,0.0457
mixed,8,1,0.125,4.0,64,1024,256,1024,352,333.567,456.351,342.527,0.073
mixed,8,1,0.125,4.0,64,1024,512,2048,704,399.553,633.789,426.176,0.1137
mixed,8,1,0.125,4.0,64,1024,1024,4096,1408,520.351,988.861,579.87,0.127
mixed,8,1,0.125,4.0,64,1024,2048,8192,2816,767.805,1670.234,882.364,0.1269
mixed,8,1,0.125,4.0,64,1024,4096,16384,5632,1235.095,3026.39,1483.485,0.1387
mixed,8,1,0.125,4.0,64,2048,128,512,176,377.343,442.621,375.391,-0.0299
mixed,8,1,0.125,4.0,64,2048,256,1024,352,408.99,532.349,420.668,0.0947
mixed,8,1,0.125,4.0,64,2048,512,2048,704,474.461,705.885,500.219,0.1113
mixed,8,1,0.125,4.0,64,2048,1024,4096,1408,600.927,1058.781,652.189,0.112
mixed,8,1,0.125,4.0,64,2048,2048,8192,2816,845.566,1749.723,965.883,0.1331
mixed,8,1,0.125,4.0,64,2048,4096,16384,5632,1320.89,3129.814,1542.809,0.1227
mixed,8,1,0.125,4.0,64,4096,128,512,176,522.876,587.901,522.782,-0.0014
mixed,8,1,0.125,4.0,64,4096,256,1024,352,555.291,677.663,567.872,0.1028
mixed,8,1,0.125,4.0,64,4096,512,2048,704,625.5,855.805,647.997,0.0977
mixed,8,1,0.125,4.0,64,4096,1024,4096,1408,747.389,1195.484,797.852,0.1126
mixed,8,1,0.125,4.0,64,4096,2048,8192,2816,985.948,1905.594,1100.477,0.1245
mixed,8,1,0.125,4.0,64,4096,4096,16384,5632,1459.196,3261.142,1713.499,0.1411
mixed,8,1,0.125,4.0,64,8192,128,512,176,763.646,831.741,764.924,0.0188
mixed,8,1,0.125,4.0,64,8192,256,1024,352,800.606,923.229,811.228,0.0866
mixed,8,1,0.125,4.0,64,8192,512,2048,704,866.811,1096.541,890.459,0.1029
mixed,8,1,0.125,4.0,64,8192,1024,4096,1408,986.877,1441.018,1045.34,0.1287
mixed,8,1,0.125,4.0,64,8192,2048,8192,2816,1231.003,2131.897,1343.451,0.1248
mixed,8,1,0.125,4.0,64,8192,4096,16384,5632,1709.082,3492.371,1936.022,0.1273
mixed,8,1,0.125,4.0,128,0,128,512,176,160.289,229.376,165.376,0.0736
mixed,8,1,0.125,4.0,128,0,256,1024,352,196.608,319.582,206.975,0.0843
mixed,8,1,0.125,4.0,128,0,512,2048,704,266.079,499.583,290.365,0.104
mixed,8,1,0.125,4.0,128,0,1024,4096,1408,384.637,850.748,442.015,0.1231
mixed,8,1,0.125,4.0,128,0,2048,8192,2816,632.382,1539.004,745.311,0.1246
mixed,8,1,0.125,4.0,128,0,4096,16384,5632,1107.162,2908.054,1353.338,0.1367
mixed,8,1,0.125,4.0,128,512,128,512,176,372.639,439.485,374.686,0.0306
mixed,8,1,0.125,4.0,128,512,256,1024,352,408.03,529.244,416.032,0.066
mixed,8,1,0.125,4.0,128,512,512,2048,704,473.409,700.382,501.342,0.1231
mixed,8,1,0.125,4.0,128,512,1024,4096,1408,595.903,1055.39,651.867,0.1218
mixed,8,1,0.125,4.0,128,512,2048,8192,2816,834.142,1746.072,961.66,0.1398
mixed,8,1,0.125,4.0,128,512,4096,16384,5632,1319.449,3116.115,1561.979,0.135
mixed,8,1,0.125,4.0,128,1024,128,512,176,444.895,510.652,447.2,0.0351
mixed,8,1,0.125,4.0,128,1024,256,1024,352,477.408,603.359,488.031,0.0843
mixed,8,1,0.125,4.0,128,1024,512,2048,704,543.646,774.685,571.101,0.1188
mixed,8,1,0.125,4.0,128,1024,1024,4096,1408,668.511,1121.244,722.4,0.119
mixed,8,1,0.125,4.0,128,1024,2048,8192,2816,907.71,1814.711,1027.805,0.1324
mixed,8,1,0.125,4.0,128,1024,4096,16384,5632,1384.318,3178.164,1613.69,0.1279
mixed,8,1,0.125,4.0,128,2048,128,512,176,589.404,657.727,591.324,0.0281
mixed,8,1,0.125,4.0,128,2048,256,1024,352,625.599,749.085,637.535,0.0967
mixed,8,1,0.125,4.0,128,2048,512,2048,704,690.046,924.19,716.446,0.1128
mixed,8,1,0.125,4.0,128,2048,1024,4096,1408,810.494,1271.388,866.972,0.1225
mixed,8,1,0.125,4.0,128,2048,2048,8192,2816,1053.339,1970.651,1166.493,0.1234
mixed,8,1,0.125,4.0,128,2048,4096,16384,5632,1534.746,3326.772,1763.481,0.1276
mixed,8,1,0.125,4.0,128,4096,128,512,176,869.564,944.959,876.381,0.0904
mixed,8,1,0.125,4.0,128,4096,256,1024,352,906.394,1029.308,919.133,0.1036
mixed,8,1,0.125,4.0,128,4096,512,2048,704,976.028,1210.172,1001.886,0.1104
mixed,8,1,0.125,4.0,128,4096,1024,4096,1408,1097.788,1549.175,1146.841,0.1087
mixed,8,1,0.125,4.0,128,4096,2048,8192,2816,1343.101,2247.191,1453.498,0.1221
mixed,8,1,0.125,4.0,128,4096,4096,16384,5632,1803.675,3620.789,2042.422,0.1314
mixed,8,1,0.125,4.0,128,8192,128,512,176,1433.468,1502.936,1437.66,0.0603
mixed,8,1,0.125,4.0,128,8192,256,1024,352,1470.972,1590.876,1477.207,0.052
mixed,8,1,0.125,4.0,128,8192,512,2048,704,1535.163,1769.081,1560.762,0.1094
mixed,8,1,0.125,4.0,128,8192,1024,4096,1408,1659.095,2118.903,1711.164,0.1132
mixed,8,1,0.125,4.0,128,8192,2048,8192,2816,1901.304,2801.013,2022.745,0.135
mixed,8,1,0.125,4.0,128,8192,4096,16384,5632,2372.536,4166.064,2611.256,0.1331
mixed,8,1,0.125,4.0,256,0,128,512,176,426.748,493.373,428.541,0.0269
mixed,8,1,0.125,4.0,256,0,256,1024,352,460.508,580.477,470.972,0.0872
mixed,8,1,0.125,4.0,256,0,512,2048,704,527.871,756.765,547.904,0.0875
mixed,8,1,0.125,4.0,256,0,1024,4096,1408,649.054,1103.292,700.317,0.1129
mixed,8,1,0.125,4.0,256,0,2048,8192,2816,891.933,1802.872,1010.428,0.1301
mixed,8,1,0.125,4.0,256,0,4096,16384,5632,1370.971,3161.906,1597.497,0.1265
mixed,8,1,0.125,4.0,256,512,128,512,176,572.157,642.589,576.765,0.0654
mixed,8,1,0.125,4.0,256,512,256,1024,352,607.773,728.094,616.352,0.0713
mixed,8,1,0.125,4.0,256,512,512,2048,704,673.66,908.832,698.685,0.1064
mixed,8,1,0.125,4.0,256,512,1024,4096,1408,794.142,1251.518,852.861,0.1284
mixed,8,1,0.125,4.0,256,512,2048,8192,2816,1042.076,1944.888,1156.732,0.127
mixed,8,1,0.125,4.0,256,512,4096,16384,5632,1514.234,3310.9,1748.473,0.1304
mixed,8,1,0.125,4.0,256,1024,128,512,176,717.437,782.363,719.198,0.0271
mixed,8,1,0.125,4.0,256,1024,256,1024,352,752.445,870.112,760.093,0.065
mixed,8,1,0.125,4.0,256,1024,512,2048,704,819.678,1051.579,843.425,0.1024
mixed,8,1,0.125,4.0,256,1024,1024,4096,1408,939.836,1391.197,996.059,0.1246
mixed,8,1,0.125,4.0,256,1024,2048,8192,2816,1180.733,2075.576,1296.858,0.1298
mixed,8,1,0.125,4.0,256,1024,4096,16384,5632,1661.274,3445.782,1897.976,0.1326
mixed,8,1,0.125,4.0,256,2048,128,512,176,999.58,1067.357,1003.547,0.0585
mixed,8,1,0.125,4.0,256,2048,256,1024,352,1032.859,1157.978,1042.523,0.0772
mixed,8,1,0.125,4.0,256,2048,512,2048,704,1101.022,1334.78,1127.422,0.1129
mixed,8,1,0.125,4.0,256,2048,1024,4096,1408,1228.444,1678.203,1278.812,0.112
mixed,8,1,0.125,4.0,256,2048,2048,8192,2816,1469.723,2376.598,1578.458,0.1199
mixed,8,1,0.125,4.0,256,2048,4096,16384,5632,1937.785,3727.026,2174.201,0.1321
mixed,8,1,0.125,4.0,256,4096,128,512,176,1557.754,1628.185,1561.849,0.0581
mixed,8,1,0.125,4.0,256,4096,256,1024,352,1590.872,1714.427,1601.882,0.0891
mixed,8,1,0.125,4.0,256,4096,512,2048,704,1661.146,1891.961,1687.739,0.1152
mixed,8,1,0.125,4.0,256,4096,1024,4096,1408,1785.978,2243.48,1837.4,0.1124
mixed,8,1,0.125,4.0,256,4096,2048,8192,2816,2023.256,2932.726,2145.847,0.1348
mixed,8,1,0.125,4.0,256,4096,4096,16384,5632,2499.671,4297.266,2741.143,0.1343
mixed,8,1,0.125,4.0,256,8192,128,512,176,2682.163,2743.061,2683.798,0.0268
