instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,14,meta-llama/Llama-3.1-8B,415,106,11157911000,11921144059,763233059,5041,36264168,6923513,"[13827258, 7589604, 6693409, 6693409, 6693409, 6693409, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 7589124, 7589124, 7589124, 7589124, 7589124, 7589124, 7589124, 7589124, 7589124, 7589156, 7589156, 6693441, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693473, 6693505, 7589604, 7589636, 7589668, 7589668, 7589668, 7589700, 7589700]"
0,16,meta-llama/Llama-3.1-8B,369,74,11836633000,12362909565,526276565,20674,28772939,6815118,"[10200080, 7589636, 7589668, 7589668, 7589668, 7589700, 7589700, 6693377, 6693377, 6693377, 6693377, 6693377, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693409, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441, 6693441]"
0,17,meta-llama/Llama-3.1-8B,206,162,12886545000,14114799562,1228254562,364565,20719434,7500218,"[6693089, 6693089, 6693089, 6693089, 6693089, 6693089, 6693089, 6693089, 6693121, 6693121, 6693121, 6693121, 6693121, 6693121, 6693121, 6693121, 6693153, 6693153, 6693153, 6693153, 6693153, 6693153, 6693153, 6693153, 6693185, 7588772, 7588772, 7588772, 7588772, 7588772, 7588772, 7588772, 7649243, 7649243, 7649275, 7649307, 7649339, 7649371, 7649403, 7649403, 7649435, 7649467, 7649499, 7649531, 7649531, 7649563, 7649595, 7649627, 7649659, 7649691, 7649691, 7649723, 7649755, 7649787, 7649819, 7649819, 7649851, 7649883, 7649915, 7649947, 7649947, 7649979, 7650011, 7650043, 7650043, 7650075, 7650107, 7650139, 7650171, 7650171, 7650203, 7650235, 7650267, 7650299, 7650299, 7650331, 7650363, 7650395, 7650395, 7650427, 7650459, 7650491, 7650491, 7650523, 7650555, 7650587, 7650619, 7650651, 7650683, 7650715, 7650747, 7650747, 7650779, 7650811, 7650843, 7650843, 7650875, 7650907, 7650939, 7650939, 7650971, 7651003, 7651035, 7651035, 7651067, 7651099, 7651131, 7651131, 7651163, 7651195, 7651195, 7651227, 7651259, 7651291, 7651291, 7651323, 7651355, 7651387, 7651387, 7651419, 7651451, 7651451, 7651483, 7651515, 7651547, 7651547, 7651579, 7651611, 7651611, 7651643, 7651675, 7651707, 7651707, 7651739, 7651771, 7651771, 7651803, 7651835, 7651867, 7651899, 7651931, 7651963, 7651963, 7651995, 7652027, 7652059, 7652059, 7652091, 7652123, 7652123, 7652155, 7652187, 7652187, 7652219, 7652251, 7652251, 7652283, 7683981, 7684013, 7684045, 7684077]"
0,18,meta-llama/Llama-3.1-8B,1353,142,13025088000,14206945986,1181857986,20273,100377250,7670076,"[9897920, 7649243, 7649275, 7649307, 7649339, 7649371, 7649403, 7649403, 7649435, 7649467, 7649499, 7649531, 7649531, 7649563, 7649595, 7649627, 7649659, 7649691, 7649691, 7649723, 7649755, 7649787, 7649819, 7649819, 7649851, 7649883, 7649915, 7649947, 7649947, 7649979, 7650011, 7650043, 7650043, 7650075, 7650107, 7650139, 7650171, 7650171, 7650203, 7650235, 7650267, 7650299, 7650299, 7650331, 7650363, 7650395, 7650395, 7650427, 7650459, 7650491, 7650491, 7650523, 7650555, 7650587, 7650619, 7650651, 7650683, 7650715, 7650747, 7650747, 7650779, 7650811, 7650843, 7650843, 7650875, 7650907, 7650939, 7650939, 7650971, 7651003, 7651035, 7651035, 7651067, 7651099, 7651131, 7651131, 7651163, 7651195, 7651195, 7651227, 7651259, 7651291, 7651291, 7651323, 7651355, 7651387, 7651387, 7651419, 7651451, 7651451, 7651483, 7651515, 7651547, 7651547, 7651579, 7651611, 7651611, 7651643, 7651675, 7651707, 7651707, 7651739, 7651771, 7651771, 7651803, 7651835, 7651867, 7651899, 7651931, 7651963, 7651963, 7651995, 7652027, 7652059, 7652059, 7652091, 7652123, 7652123, 7652155, 7652187, 7652187, 7652219, 7652251, 7652251, 7652283, 7683981, 7684013, 7684045, 7684077, 7651067, 7651099, 7684301, 7684333, 7684365, 7684397, 7684397, 7684429, 7684461, 7684493, 7684525, 7684557]"
1,19,meta-llama/Llama-3.1-8B,197,152,13049843000,14229875955,1180032955,1100,19638118,7684734,"[12700177, 7588772, 7588772, 7588772, 7588772, 7588772, 7588772, 7649243, 7649243, 7649275, 7649307, 7649339, 7649371, 7649403, 7649403, 7649435, 7649467, 7649499, 7649531, 7649531, 7649563, 7649595, 7649627, 7649659, 7649691, 7649691, 7649723, 7649755, 7649787, 7649819, 7649819, 7649851, 7649883, 7649915, 7649947, 7649947, 7649979, 7650011, 7650043, 7650043, 7650075, 7650107, 7650139, 7650171, 7650171, 7650203, 7650235, 7650267, 7650299, 7650299, 7650331, 7650363, 7650395, 7650395, 7650427, 7650459, 7650491, 7650491, 7650523, 7650555, 7650587, 7650619, 7650651, 7650683, 7650715, 7650747, 7650747, 7650779, 7650811, 7650843, 7650843, 7650875, 7650907, 7650939, 7650939, 7650971, 7651003, 7651035, 7651035, 7651067, 7651099, 7651131, 7651131, 7651163, 7651195, 7651195, 7651227, 7651259, 7651291, 7651291, 7651323, 7651355, 7651387, 7651387, 7651419, 7651451, 7651451, 7651483, 7651515, 7651547, 7651547, 7651579, 7651611, 7651611, 7651643, 7651675, 7651707, 7651707, 7651739, 7651771, 7651771, 7651803, 7651835, 7651867, 7651899, 7651931, 7651963, 7651963, 7651995, 7652027, 7652059, 7652059, 7652091, 7652123, 7652123, 7652155, 7652187, 7652187, 7652219, 7652251, 7652251, 7652283, 7683981, 7684013, 7684045, 7684077, 7651067, 7651099, 7684301, 7684333, 7684365, 7684397, 7684397, 7684429, 7684461, 7684493, 7684525, 7684557, 7643291, 7643323, 7643355]"
0,21,meta-llama/Llama-3.1-8B,388,54,14097780000,14533443507,435663507,6563,30866821,7637673,"[9139208, 7684333, 7684365, 7684397, 7684397, 7684429, 7684461, 7684493, 7684525, 7684557, 7643291, 7643323, 7643355, 7589092, 7589092, 7589092, 7589124, 7589124, 7589124, 7589124, 7589124, 7589124, 7589124, 7589156, 7589156, 7589156, 7589156, 7589156, 7589156, 7589188, 7589188, 7589188, 7589188, 7589188, 7589188, 7589188, 7589220, 7589220, 7589220, 7589220, 7589220, 7589220, 7589220, 7589252, 7589252, 7589252, 7589252, 7589252, 7589252, 7589252, 7589284, 7589284, 7589284]"
0,20,meta-llama/Llama-3.1-8B,181,154,14059550000,15162613489,1103063489,6752,18900819,7086030,"[13296608, 7684013, 7684045, 7684077, 7651067, 7651099, 7684301, 7684333, 7684365, 7684397, 7684397, 7684429, 7684461, 7684493, 7684525, 7684557, 7643291, 7643323, 7643355, 7589092, 7589092, 7589092, 7589124, 7589124, 7589124, 7589124, 7589124, 7589124, 7589124, 7589156, 7589156, 7589156, 7589156, 7589156, 7589156, 7589188, 7589188, 7589188, 7589188, 7589188, 7589188, 7589188, 7589220, 7589220, 7589220, 7589220, 7589220, 7589220, 7589220, 7589252, 7589252, 7589252, 7589252, 7589252, 7589252, 7589252, 7589284, 7589284, 7589284, 6693217, 6693217, 6693217, 6693217, 6693217, 6693217, 6693217, 6693249, 6693249, 6693249, 6693249, 6693249, 6693249, 6693249, 6693249, 6693249, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345]"
0,22,meta-llama/Llama-3.1-8B,203,147,17792938000,18876001823,1083063823,675489,20791330,7275838,"[6693057, 6693057, 6693057, 6693089, 6693089, 6693089, 6693089, 6693089, 6693089, 6693089, 6693089, 6693121, 6693121, 6693121, 6693121, 6693121, 6693121, 6693121, 6693121, 6693153, 6693153, 6693153, 6693153, 6693153, 6693153, 6693153, 6693153, 6693185, 6693185, 6693185, 6693185, 6693185, 6693185, 6693185, 6693185, 6693217, 6693217, 6693217, 6693217, 6693217, 6693217, 6693217, 6693217, 6693217, 6693249, 6693249, 6693249, 6693249, 6693249, 6693249, 6693249, 6693249, 6693249, 6693281, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588836, 7588804, 7588804, 7642907, 7642907, 7642939, 7642939, 7642971, 7643003, 7643003, 7643035, 7643035, 7643067, 7643099, 7643099, 7643131, 7643131, 7643163, 7643195, 7643195, 7643227, 7643227, 7643259, 7643259, 7643291, 7643291, 7643323, 7643323, 7643323, 7643355, 7643355, 7643387, 7643419, 7643419, 7643451, 7643451, 7643483, 7643483, 7643515, 7643515, 7643547, 7643547, 7643579, 7643611, 7643611, 7643643, 7643643, 7643675, 7643675, 7643707, 7643707, 7643739]"
0,24,meta-llama/Llama-3.1-8B,389,87,18463892000,19156806291,692914291,34557,31307086,7693107,"[13922785, 7642907, 7642939, 7642939, 7642971, 7643003, 7643003, 7643035, 7643035, 7643067, 7643099, 7643099, 7643131, 7643131, 7643163, 7643195, 7643195, 7643227, 7643227, 7643259, 7643259, 7643291, 7643291, 7643323, 7643323, 7643323, 7643355, 7643355, 7643387, 7643419, 7643419, 7643451, 7643451, 7643483, 7643483, 7643515, 7643515, 7643547, 7643547, 7643579, 7643611, 7643611, 7643643, 7643643, 7643675, 7643675, 7643707, 7643707, 7643739, 7589220, 7589220, 7589252, 7589252, 7589252, 7589252, 7589252, 7589252, 7589252, 7589284, 7589284, 7589284, 7589284, 7589284, 7589284, 7589284, 7589316, 7589316, 7589316, 7589316, 7589316, 7589316, 7589316, 7589348, 7589348, 7589348, 7589348, 7589348, 7589348, 7589348, 7589348, 7589380, 7589380, 7589380, 7589380, 7589380, 7589380]"
0,23,meta-llama/Llama-3.1-8B,126,194,18160513000,19585177587,1424664587,1034,12908640,7314797,"[9327524, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588804, 7588836, 7588804, 7588804, 7642907, 7642907, 7642939, 7642939, 7642971, 7643003, 7643003, 7643035, 7643035, 7643067, 7643099, 7643099, 7643131, 7643131, 7643163, 7643195, 7643195, 7643227, 7643227, 7643259, 7643259, 7643291, 7643291, 7643323, 7643323, 7643323, 7643355, 7643355, 7643387, 7643419, 7643419, 7643451, 7643451, 7643483, 7643483, 7643515, 7643515, 7643547, 7643547, 7643579, 7643611, 7643611, 7643643, 7643643, 7643675, 7643675, 7643707, 7643707, 7643739, 7589220, 7589220, 7589252, 7589252, 7589252, 7589252, 7589252, 7589252, 7589252, 7589284, 7589284, 7589284, 7589284, 7589284, 7589284, 7589284, 7589316, 7589316, 7589316, 7589316, 7589316, 7589316, 7589316, 7589348, 7589348, 7589348, 7589348, 7589348, 7589348, 7589348, 7589348, 7589380, 7589380, 7589380, 7589380, 7589380, 7589380, 6693249, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693281, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693313, 6693345, 6693345, 6693345, 6693345, 6693345, 6693345]"
0,25,meta-llama/Llama-3.1-8B,91,16,19913927000,20026010495,112083495,250587,11906520,6678465,"[6674593, 6675169, 6675745, 6676321, 6676865, 6677409, 6677985, 6678529, 6679041, 6679585, 6680097, 6680641, 6681153, 6681665, 6682177]"
